timestamp_iso,elapsed_s,sample,condition,U1,I1,P1,S1,Q1,LAMBDA1,PHI1,U2,I2,P2,S2,Q2,LAMBDA2,PHI2,U3,I3,P3,S3,Q3,LAMBDA3,PHI3,FU3,USIGMA,ISIGMA,PSIGMA,SSIGMA,QSIGMA,LAMBDASIGMA,U4,I4,P4,status_flags
2026-08-14T12:36:11.406+02:00,0.002,1,144,0.0,0.0,0.003996169660240412,0.0,0.0,INF,INF,0.0,0.0,0.005324226338416338,0.0,0.0,INF,INF,0.0,0.0,0.006775441113859415,0.0,0.0,INF,INF,INF,0.0,0.0,0.00932039599865675,0.0,0.0,,-0.00010610309254843742,0.0011015036143362522,3.1256153306458145e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:12.412+02:00,1.000,2,144,0.0,0.0,0.005938070826232433,0.0,0.0,INF,INF,0.0,0.0,0.005088848061859608,0.0,0.0,INF,INF,0.0,0.0,0.007847735658288002,0.0,0.0,INF,INF,INF,0.0,0.0,0.011026918888092041,0.0,0.0,,-0.00014870474115014076,0.000301176100037992,1.0879408364417031e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:13.405+02:00,2.001,3,144,0.0,0.0,0.005699176341295242,0.0,0.0,INF,INF,0.0,0.0,0.005124951247125864,0.0,0.0,INF,INF,0.0,0.0,0.006346368230879307,0.0,0.0,INF,INF,INF,0.0,0.0,0.010824127122759819,0.0,0.0,,-7.536273915320635e-05,0.0004619015962816775,1.9791486920439638e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:14.405+02:00,3.000,4,144,0.0,0.0,0.00400580046698451,0.0,0.0,INF,INF,0.0,0.0,0.005366348195821047,0.0,0.0,INF,INF,0.0,0.0,0.006889420095831156,0.0,0.0,INF,INF,INF,0.0,0.0,0.009372148662805557,0.0,0.0,,-2.673610288184136e-05,5.8737481595017016e-05,2.9815548259648494e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:15.411+02:00,4.001,5,144,0.0,0.0,0.00622789841145277,0.0,0.0,INF,INF,0.0,0.0,0.005372659303247929,0.0,0.0,INF,INF,0.0,0.0,0.007363246288150549,0.0,0.0,INF,INF,INF,0.0,0.0,0.011600557714700699,0.0,0.0,,-1.9316283214720897e-05,0.0012057266430929303,8.144278581312392e-06,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:16.405+02:00,5.001,6,144,0.0,0.0,0.0054741124622523785,0.0,0.0,INF,INF,0.0,0.0,0.005475499201565981,0.0,0.0,INF,INF,0.0,0.0,0.006306634750217199,0.0,0.0,INF,INF,INF,0.0,0.0,0.01094961166381836,0.0,0.0,,1.5090911801962648e-05,0.0005546651082113385,2.7910155040444806e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:17.405+02:00,6.000,7,144,0.0,0.0,0.004254377447068691,0.0,0.0,INF,INF,0.0,0.0,0.005680438596755266,0.0,0.0,INF,INF,0.0,0.0,0.007890832610428333,0.0,0.0,INF,INF,INF,0.0,0.0,0.009934816509485245,0.0,0.0,,-2.6019748474936932e-05,0.0006443357560783625,2.789521931845229e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:18.411+02:00,7.000,8,144,0.0,0.0,0.006316348910331726,0.0,0.0,INF,INF,0.0,0.0,0.0054429383017122746,0.0,0.0,INF,INF,0.0,0.0,0.007207647431641817,0.0,0.0,INF,INF,INF,0.0,0.0,0.011759286746382713,0.0,0.0,,-7.962983545439783e-06,0.0005001166719011962,1.8074168110615574e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:19.405+02:00,8.000,9,144,0.0,0.0,0.005192636977881193,0.0,0.0,INF,INF,0.0,0.0,0.005702379625290632,0.0,0.0,INF,INF,0.0,0.0,0.007253395859152079,0.0,0.0,INF,INF,INF,0.0,0.0,0.010895016603171825,0.0,0.0,,-2.5379449652973562e-06,0.0004384453932289034,2.7496273105498403e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
2026-08-14T12:36:20.405+02:00,9.000,10,144,0.0,0.0,0.00439327722415328,0.0,0.0,INF,INF,0.0,0.0,0.005726222414523363,0.0,0.0,INF,INF,0.0,0.0,0.008336198516190052,0.0,0.0,INF,INF,INF,0.0,0.0,0.010119499638676643,0.0,0.0,,1.4039853340364061e-05,0.0007451169658452272,2.8111784558859654e-05,LAMBDA1=OVERRANGE;PHI1=OVERRANGE;LAMBDA2=OVERRANGE;PHI2=OVERRANGE;LAMBDA3=OVERRANGE;PHI3=OVERRANGE;FU3=OVERRANGE;LAMBDASIGMA=NO_DATA
